Id;Election_Id;Party_Id;Wahlkreis_Id;Amount
3595;2;2;103;48123
3596;2;3;103;9650
3597;2;4;103;10740
3598;2;5;103;12676
3599;2;7;103;3901
3600;2;8;103;1590
3601;2;10;103;345
3602;2;11;103;216
3603;2;13;103;74
3604;2;17;103;32
3605;2;19;103;177
3606;2;20;103;320
3607;2;21;103;36
3608;2;22;103;6853
3609;2;23;103;263
3610;2;24;103;500
3611;2;25;103;25
3612;2;27;103;347
3613;2;28;103;200
3614;2;29;103;138
3615;2;30;103;786
3616;2;NULL;104;1590
3617;2;1;104;65696
3618;2;2;104;43173
3619;2;3;104;9660
3620;2;4;104;7808
3621;2;5;104;11699
3622;2;7;104;3243
3623;2;8;104;1273
3624;2;10;104;283
3625;2;11;104;229
3626;2;13;104;96
3627;2;17;104;45
3628;2;19;104;26
3629;2;20;104;273
3630;2;21;104;30
3631;2;22;104;7764
3632;2;23;104;148
3633;2;24;104;328
3634;2;25;104;47
3635;2;27;104;305
3636;2;28;104;199
3637;2;29;104;101
3638;2;30;104;457
3639;2;NULL;105;1382
3640;2;1;105;50254
3641;2;2;105;37580
3642;2;3;105;7421
3643;2;4;105;6646
3644;2;5;105;8408
3645;2;7;105;2655
3646;2;8;105;1097
3647;2;10;105;197
3648;2;11;105;147
3649;2;13;105;55
3650;2;17;105;26
3651;2;19;105;31
3652;2;20;105;212
3653;2;21;105;21
3654;2;22;105;5730
3655;2;23;105;96
3656;2;24;105;245
3657;2;25;105;39
3658;2;27;105;197
3659;2;28;105;176
3660;2;29;105;74
3661;2;30;105;347
3662;2;NULL;106;1353
3663;2;1;106;65978
3664;2;2;106;43269
3665;2;3;106;14985
3666;2;4;106;10505
3667;2;5;106;15445
3668;2;7;106;3458
3669;2;8;106;770
3670;2;10;106;379
3671;2;11;106;182
3672;2;13;106;63
3673;2;17;106;33
3674;2;19;106;81
3675;2;20;106;202
3676;2;21;106;28
3677;2;22;106;6891
3678;2;23;106;126
3679;2;24;106;201
3680;2;25;106;21
3681;2;27;106;241
3682;2;28;106;187
3683;2;29;106;89
3684;2;30;106;541
3685;2;NULL;107;1348
3686;2;1;107;51050
3687;2;2;107;41737
3688;2;3;107;7979
3689;2;4;107;10705
3690;2;5;107;13399
3691;2;7;107;3509
3692;2;8;107;1048
3693;2;10;107;550
3694;2;11;107;188
3695;2;13;107;65
3696;2;17;107;81
3697;2;19;107;61
3698;2;20;107;245
3699;2;21;107;35
3700;2;22;107;5845
3701;2;23;107;154
3702;2;24;107;283
3703;2;25;107;18
3704;2;27;107;256
3705;2;28;107;193
3706;2;29;107;85
3707;2;30;107;556
3708;2;NULL;108;1635
3709;2;1;108;69480
3710;2;2;108;42604
3711;2;3;108;9418
3712;2;4;108;7606
3713;2;5;108;9363
3714;2;7;108;3666
3715;2;8;108;1503
3716;2;10;108;226
3717;2;11;108;187
3718;2;13;108;92
3719;2;17;108;43
3720;2;19;108;39
3721;2;20;108;297
3722;2;21;108;39
3723;2;22;108;6276
3724;2;23;108;201
3725;2;24;108;358
3726;2;25;108;26
3727;2;27;108;646
3728;2;28;108;168
3729;2;29;108;107
3730;2;30;108;464
3731;2;NULL;109;1617
3732;2;1;109;55030
3733;2;2;109;35447
3734;2;3;109;7414
3735;2;4;109;8080
3736;2;5;109;7792
3737;2;7;109;3149
3738;2;8;109;1339
3739;2;10;109;145
3740;2;11;109;158
3741;2;13;109;45
3742;2;17;109;20
3743;2;19;109;30
3744;2;20;109;199
3745;2;21;109;23
3746;2;22;109;5255
3747;2;23;109;124
3748;2;24;109;310
3749;2;25;109;20
3750;2;27;109;316
3751;2;28;109;179
3752;2;29;109;123
3753;2;30;109;744
3754;2;NULL;110;1579
3755;2;1;110;66802
3756;2;2;110;40968
3757;2;3;110;10901
3758;2;4;110;7768
3759;2;5;110;10303
3760;2;7;110;3173
3761;2;8;110;1192
3762;2;10;110;155
3763;2;11;110;165
3764;2;13;110;77
3765;2;17;110;34
3766;2;19;110;42
3767;2;20;110;301
3768;2;21;110;34
3769;2;22;110;5753
3770;2;23;110;156
3771;2;24;110;289
3772;2;25;110;24
3773;2;27;110;457
3774;2;28;110;150
3775;2;29;110;80
3776;2;30;110;596
3777;2;NULL;111;1693
3778;2;1;111;76747
3779;2;2;111;44103
3780;2;3;111;10493
3781;2;4;111;8897
3782;2;5;111;11106
3783;2;7;111;3464
3784;2;8;111;1557
3785;2;10;111;145
3786;2;11;111;204
3787;2;13;111;99
3788;2;17;111;37
3789;2;19;111;32
3790;2;20;111;355
3791;2;21;111;43
3792;2;22;111;6806
3793;2;23;111;105
3794;2;24;111;303
3795;2;25;111;20
3796;2;27;111;457
3797;2;28;111;159
3798;2;29;111;113
3799;2;30;111;552
3800;2;NULL;112;1713
3801;2;1;112;77833
3802;2;2;112;43253
3803;2;3;112;9094
3804;2;4;112;7322
3805;2;5;112;9856
3806;2;7;112;3212
3807;2;8;112;1293
3808;2;10;112;115
3809;2;11;112;198
3810;2;13;112;94
3811;2;17;112;24
3812;2;19;112;31
3813;2;20;112;280
3814;2;21;112;23
3815;2;22;112;6300
3816;2;23;112;47
3817;2;24;112;306
3818;2;25;112;30
3819;2;27;112;234
3820;2;28;112;137
3821;2;29;112;101
3822;2;30;112;377
3823;2;NULL;113;1512
3824;2;1;113;59970
3825;2;2;113;53249
3826;2;3;113;7224
3827;2;4;113;9091
3828;2;5;113;9780
3829;2;7;113;3154
3830;2;8;113;1646
3831;2;10;113;229
3832;2;11;113;158
3833;2;13;113;243
3834;2;17;113;25
3835;2;19;113;36
3836;2;20;113;256
3837;2;21;113;28
3838;2;22;113;5678
3839;2;23;113;84
3840;2;24;113;346
3841;2;25;113;39
3842;2;27;113;295
3843;2;28;113;179
3844;2;29;113;116
3845;2;30;113;643
3846;2;NULL;114;1489
3847;2;1;114;47806
3848;2;2;114;44856
3849;2;3;114;7237
3850;2;4;114;8546
3851;2;5;114;9485
3852;2;7;114;2739
3853;2;8;114;1463
3854;2;10;114;166
3855;2;11;114;126
3856;2;13;114;74
3857;2;17;114;30
3858;2;19;114;110
3859;2;20;114;222
3860;2;21;114;27
3861;2;22;114;5085
3862;2;23;114;143
3863;2;24;114;404
3864;2;25;114;26
3865;2;27;114;402
3866;2;28;114;109
3867;2;29;114;106
3868;2;30;114;534
3869;2;NULL;115;1500
3870;2;1;115;36109
3871;2;2;115;47165
3872;2;3;115;4044
3873;2;4;115;9475
3874;2;5;115;8341
3875;2;7;115;2897
3876;2;8;115;2748
3877;2;10;115;318
3878;2;11;115;156
3879;2;13;115;76
3880;2;17;115;36
3881;2;19;115;181
3882;2;20;115;267
3883;2;21;115;43
3884;2;22;115;6211
3885;2;23;115;336
3886;2;24;115;857
3887;2;25;115;63
3888;2;27;115;207
3889;2;28;115;177
3890;2;29;115;91
3891;2;30;115;517
3892;2;NULL;116;1550
3893;2;1;116;27665
3894;2;2;116;44727
3895;2;3;116;2891
3896;2;4;116;9160
3897;2;5;116;5376
3898;2;7;116;2449
3899;2;8;116;3507
3900;2;10;116;299
3901;2;11;116;75
3902;2;13;116;115
3903;2;17;116;32
3904;2;19;116;228
3905;2;20;116;248
3906;2;21;116;52
3907;2;22;116;5349
3908;2;23;116;335
3909;2;24;116;845
3910;2;25;116;77
3911;2;27;116;143
3912;2;28;116;122
3913;2;29;116;72
3914;2;30;116;365
3915;2;NULL;117;1912
3916;2;1;117;43882
3917;2;2;117;60222
3918;2;3;117;4802
3919;2;4;117;11732
3920;2;5;117;9604
3921;2;7;117;3579
3922;2;8;117;2938
3923;2;10;117;234
3924;2;11;117;167
3925;2;13;117;104
3926;2;17;117;49
3927;2;19;117;92
3928;2;20;117;293
3929;2;21;117;47
3930;2;22;117;6145
3931;2;23;117;155
3932;2;24;117;641
3933;2;25;117;47
3934;2;27;117;225
3935;2;28;117;168
3936;2;29;117;116
3937;2;30;117;525
3938;2;NULL;118;1483
3939;2;1;118;47247
3940;2;2;118;53275
3941;2;3;118;6388
3942;2;4;118;8968
3943;2;5;118;9837
3944;2;7;118;2858
3945;2;8;118;2029
3946;2;10;118;227
3947;2;11;118;142
3948;2;13;118;77
3949;2;17;118;41
3950;2;19;118;108
3951;2;20;118;217
3952;2;21;118;42
3953;2;22;118;6404
3954;2;23;118;209
3955;2;24;118;469
3956;2;25;118;53
3957;2;27;118;167
3958;2;28;118;151
3959;2;29;118;78
3960;2;30;118;491
3961;2;NULL;119;1319
3962;2;1;119;30540
3963;2;2;119;44684
3964;2;3;119;3627
3965;2;4;119;8716
3966;2;5;119;7616
3967;2;7;119;2733
3968;2;8;119;2014
3969;2;10;119;370
3970;2;11;119;88
3971;2;13;119;51
3972;2;17;119;81
3973;2;19;119;168
3974;2;20;119;191
3975;2;21;119;21
3976;2;22;119;4556
3977;2;23;119;231
3978;2;24;119;385
3979;2;25;119;28
3980;2;27;119;212
3981;2;28;119;153
3982;2;29;119;92
3983;2;30;119;723
3984;2;NULL;120;1268
3985;2;1;120;54310
3986;2;2;120;49626
3987;2;3;120;8581
3988;2;4;120;9855
3989;2;5;120;14550
3990;2;7;120;3087
3991;2;8;120;1294
3992;2;10;120;215
3993;2;11;120;186
3994;2;13;120;60
3995;2;17;120;91
3996;2;19;120;100
3997;2;20;120;190
3998;2;21;120;32
3999;2;22;120;5812
4000;2;23;120;140
4001;2;24;120;326
4002;2;25;120;21
4003;2;27;120;236
4004;2;28;120;205
4005;2;29;120;98
4006;2;30;120;757
4007;2;NULL;121;1419
4008;2;1;121;40898
4009;2;2;121;48070
4010;2;3;121;4100
4011;2;4;121;8244
4012;2;5;121;7716
4013;2;7;121;2661
4014;2;8;121;1530
4015;2;10;121;204
4016;2;11;121;152
4017;2;13;121;85
4018;2;17;121;21
4019;2;19;121;86
4020;2;20;121;217
4021;2;21;121;37
4022;2;22;121;5464
4023;2;23;121;162
4024;2;24;121;402
4025;2;25;121;41
4026;2;27;121;185
4027;2;28;121;163
4028;2;29;121;79
4029;2;30;121;410
4030;2;NULL;122;1702
4031;2;1;122;47082
4032;2;2;122;54378
4033;2;3;122;4813
4034;2;4;122;8501
4035;2;5;122;7860
4036;2;7;122;3140
4037;2;8;122;1730
4038;2;10;122;252
4039;2;11;122;131
4040;2;13;122;65
4041;2;17;122;29
4042;2;19;122;140
4043;2;20;122;328
4044;2;21;122;61
4045;2;22;122;5494
4046;2;23;122;168
4047;2;24;122;440
4048;2;25;122;66
4049;2;27;122;266
4050;2;28;122;184
4051;2;29;122;128
4052;2;30;122;468
4053;2;NULL;123;1504
4054;2;1;123;32380
4055;2;2;123;51514
4056;2;3;123;3468
4057;2;4;123;8880
4058;2;5;123;6413
4059;2;7;123;2569
4060;2;8;123;2562
4061;2;10;123;463
4062;2;11;123;82
4063;2;13;123;81
4064;2;17;123;17
4065;2;19;123;398
4066;2;20;123;205
4067;2;21;123;22
4068;2;22;123;5553
4069;2;23;123;455
4070;2;24;123;702
4071;2;25;123;48
4072;2;27;123;448
4073;2;28;123;120
4074;2;29;123;112
4075;2;30;123;456
4076;2;NULL;124;1243
4077;2;1;124;72802
4078;2;2;124;41073
4079;2;3;124;7434
4080;2;4;124;6420
4081;2;5;124;8936
4082;2;7;124;2778
4083;2;8;124;943
4084;2;10;124;123
4085;2;11;124;155
4086;2;13;124;54
4087;2;17;124;16
4088;2;19;124;20
4089;2;20;124;152
4090;2;21;124;24
4091;2;22;124;4126
4092;2;23;124;40
4093;2;24;124;146
4094;2;25;124;28
4095;2;27;124;282
4096;2;28;124;130
4097;2;29;124;90
4098;2;30;124;434
4099;2;NULL;125;1693
4100;2;1;125;51021
4101;2;2;125;58800
4102;2;3;125;5095
4103;2;4;125;9153
4104;2;5;125;7998
4105;2;7;125;3029
4106;2;8;125;2208
4107;2;10;125;327
4108;2;11;125;465
4109;2;13;125;79
4110;2;17;125;36
4111;2;19;125;142
4112;2;20;125;280
4113;2;21;125;53
4114;2;22;125;6034
4115;2;23;125;243
4116;2;24;125;547
4117;2;25;125;54
4118;2;27;125;177
4119;2;28;125;142
4120;2;29;125;110
4121;2;30;125;495
4122;2;NULL;126;1118
4123;2;1;126;80352
4124;2;2;126;38391
4125;2;3;126;7915
4126;2;4;126;5447
4127;2;5;126;9138
4128;2;7;126;2468
4129;2;8;126;948
4130;2;10;126;103
4131;2;11;126;167
4132;2;13;126;61
4133;2;17;126;17
4134;2;19;126;17
4135;2;20;126;182
4136;2;21;126;22
4137;2;22;126;4042
4138;2;23;126;22
4139;2;24;126;170
4140;2;25;126;12
4141;2;27;126;248
4142;2;28;126;117
4143;2;29;126;78
4144;2;30;126;352
4145;2;NULL;127;1193
4146;2;1;127;74391
4147;2;2;127;38075
4148;2;3;127;8328
4149;2;4;127;6167
4150;2;5;127;12083
4151;2;7;127;2605
4152;2;8;127;812
4153;2;10;127;110
4154;2;11;127;188
4155;2;13;127;64
4156;2;17;127;14
4157;2;19;127;22
4158;2;20;127;171
4159;2;21;127;29
4160;2;22;127;4216
4161;2;23;127;18
4162;2;24;127;243
4163;2;25;127;13
4164;2;27;127;267
4165;2;28;127;101
4166;2;29;127;96
4167;2;30;127;472
4168;2;NULL;128;1296
4169;2;1;128;62729
4170;2;2;128;48324
4171;2;3;128;6822
4172;2;4;128;6765
4173;2;5;128;10981
4174;2;7;128;2504
4175;2;8;128;940
4176;2;10;128;96
4177;2;11;128;123
4178;2;13;128;50
4179;2;17;128;16
4180;2;19;128;25
4181;2;20;128;156
4182;2;21;128;24
4183;2;22;128;4028
4184;2;23;128;74
4185;2;24;128;115
4186;2;25;128;16
4187;2;27;128;279
4188;2;28;128;133
4189;2;29;128;89
4190;2;30;128;465
4191;2;NULL;129;1291
4192;2;1;129;67626
4193;2;2;129;48579
4194;2;3;129;12119
4195;2;4;129;11254
4196;2;5;129;27118
4197;2;7;129;4037
4198;2;8;129;490
4199;2;10;129;54
4200;2;11;129;595
4201;2;13;129;52
4202;2;17;129;21
4203;2;19;129;51
4204;2;20;129;123
4205;2;21;129;27
4206;2;22;129;5236
4207;2;23;129;59
4208;2;24;129;139
4209;2;25;129;23
4210;2;27;129;195
4211;2;28;129;218
4212;2;29;129;113
4213;2;30;129;673
4214;2;NULL;130;1552
4215;2;1;130;73764
4216;2;2;130;45609
4217;2;3;130;8486
4218;2;4;130;6858
4219;2;5;130;11305
4220;2;7;130;3123
4221;2;8;130;1090
4222;2;10;130;122
4223;2;11;130;178
4224;2;13;130;53
4225;2;17;130;25
4226;2;19;130;23
4227;2;20;130;223
4228;2;21;130;29
4229;2;22;130;4571
4230;2;23;130;53
4231;2;24;130;147
4232;2;25;130;4
4233;2;27;130;378
4234;2;28;130;93
4235;2;29;130;70
4236;2;30;130;329
4237;2;NULL;131;1840
4238;2;1;131;77361
4239;2;2;131;47962
4240;2;3;131;8236
4241;2;4;131;8332
4242;2;5;131;13148
4243;2;7;131;3070
4244;2;8;131;1260
4245;2;10;131;139
4246;2;11;131;354
4247;2;13;131;164
4248;2;17;131;21
4249;2;19;131;20
4250;2;20;131;222
4251;2;21;131;38
4252;2;22;131;5286
4253;2;23;131;111
4254;2;24;131;228
4255;2;25;131;17
4256;2;27;131;454
4257;2;28;131;171
4258;2;29;131;112
4259;2;30;131;437
4260;2;NULL;132;2077
4261;2;1;132;62698
4262;2;2;132;57931
4263;2;3;132;7055
4264;2;4;132;14869
4265;2;5;132;20711
4266;2;7;132;4189
4267;2;8;132;1233
4268;2;10;132;131
4269;2;11;132;280
4270;2;13;132;63
4271;2;17;132;39
4272;2;19;132;97
4273;2;20;132;315
4274;2;21;132;51
4275;2;22;132;6076
4276;2;23;132;190
4277;2;24;132;336
4278;2;25;132;34
4279;2;27;132;226
4280;2;28;132;190
4281;2;29;132;93
4282;2;30;132;741
4283;2;NULL;133;1855
4284;2;1;133;63755
4285;2;2;133;56554
4286;2;3;133;6798
4287;2;4;133;9409
4288;2;5;133;12297
4289;2;7;133;3350
4290;2;8;133;1267
4291;2;10;133;211
4292;2;11;133;186
4293;2;13;133;76
4294;2;17;133;29
4295;2;19;133;36
4296;2;20;133;286
4297;2;21;133;32
4298;2;22;133;5832
4299;2;23;133;67
4300;2;24;133;332
4301;2;25;133;22
4302;2;27;133;661
4303;2;28;133;175
4304;2;29;133;109
4305;2;30;133;476
4306;2;NULL;134;1611
4307;2;1;134;59134
4308;2;2;134;49536
4309;2;3;134;6640
4310;2;4;134;7114
4311;2;5;134;10527
4312;2;7;134;2893
4313;2;8;134;936
4314;2;10;134;239
4315;2;11;134;151
4316;2;13;134;61
4317;2;17;134;16
4318;2;19;134;30
4319;2;20;134;254
4320;2;21;134;31
4321;2;22;134;5170
4322;2;23;134;39
4323;2;24;134;244
4324;2;25;134;28
4325;2;27;134;358
4326;2;28;134;141
4327;2;29;134;89
4328;2;30;134;395
4329;2;NULL;135;1514
4330;2;1;135;48776
4331;2;2;135;43583
4332;2;3;135;5698
4333;2;4;135;6369
4334;2;5;135;9123
4335;2;7;135;2498
4336;2;8;135;1020
4337;2;10;135;139
4338;2;11;135;133
4339;2;13;135;56
4340;2;17;135;18
4341;2;19;135;27
4342;2;20;135;238
4343;2;21;135;36
4344;2;22;135;4758
4345;2;23;135;60
4346;2;24;135;266
4347;2;25;135;29
4348;2;27;135;788
4349;2;28;135;105
4350;2;29;135;95
4351;2;30;135;379
4352;2;NULL;136;1996
4353;2;1;136;70520
4354;2;2;136;45707
4355;2;3;136;7423
4356;2;4;136;7894
4357;2;5;136;10266
4358;2;7;136;2853
4359;2;8;136;1188
4360;2;10;136;88
4361;2;11;136;400
4362;2;13;136;63
4363;2;17;136;22
4364;2;19;136;22
4365;2;20;136;221
4366;2;21;136;29
4367;2;22;136;5545
4368;2;23;136;91
4369;2;24;136;198
4370;2;25;136;19
4371;2;27;136;807
4372;2;28;136;113
4373;2;29;136;91
4374;2;30;136;438
4375;2;NULL;137;2001
4376;2;1;137;89394
4377;2;2;137;40630
4378;2;3;137;8774
4379;2;4;137;9065
4380;2;5;137;12445
4381;2;7;137;3682
4382;2;8;137;1383
4383;2;10;137;132
4384;2;11;137;293
4385;2;13;137;76
4386;2;17;137;31
4387;2;19;137;17
4388;2;20;137;257
4389;2;21;137;31
4390;2;22;137;6296
4391;2;23;137;119
4392;2;24;137;248
4393;2;25;137;24
4394;2;27;137;500
4395;2;28;137;187
4396;2;29;137;126
4397;2;30;137;438
4398;2;NULL;138;1737
4399;2;1;138;51328
4400;2;2;138;53380
4401;2;3;138;6604
4402;2;4;138;9820
4403;2;5;138;9806
4404;2;7;138;3262
4405;2;8;138;1611
4406;2;10;138;310
4407;2;11;138;159
4408;2;13;138;189
4409;2;17;138;20
4410;2;19;138;96
4411;2;20;138;305
4412;2;21;138;33
4413;2;22;138;6374
4414;2;23;138;142
4415;2;24;138;744
4416;2;25;138;29
4417;2;27;138;373
4418;2;28;138;182
4419;2;29;138;113
4420;2;30;138;566
4421;2;NULL;139;1600
4422;2;1;139;44028
4423;2;2;139;50946
4424;2;3;139;5977
4425;2;4;139;8498
4426;2;5;139;12071
4427;2;7;139;2951
4428;2;8;139;1241
4429;2;10;139;152
4430;2;11;139;187
4431;2;13;139;64
4432;2;17;139;19
4433;2;19;139;156
4434;2;20;139;222
4435;2;21;139;37
4436;2;22;139;5178
4437;2;23;139;143
4438;2;24;139;323
4439;2;25;139;44
4440;2;27;139;197
4441;2;28;139;153
4442;2;29;139;75
4443;2;30;139;487
4444;2;NULL;140;1848
4445;2;1;140;46448
4446;2;2;140;58766
4447;2;3;140;5862
4448;2;4;140;12022
4449;2;5;140;14667
4450;2;7;140;3903
4451;2;8;140;1916
4452;2;10;140;170
4453;2;11;140;237
4454;2;13;140;69
4455;2;17;140;36
4456;2;19;140;145
4457;2;20;140;245
4458;2;21;140;36
4459;2;22;140;5820
4460;2;23;140;196
4461;2;24;140;374
4462;2;25;140;48
4463;2;27;140;286
4464;2;28;140;187
4465;2;29;140;71
4466;2;30;140;678
4467;2;NULL;141;1794
4468;2;1;141;35149
4469;2;2;141;54876
4470;2;3;141;3528
4471;2;4;141;10162
4472;2;5;141;8275
4473;2;7;141;3078
4474;2;8;141;2225
4475;2;10;141;439
4476;2;11;141;156
4477;2;13;141;89
4478;2;17;141;24
4479;2;19;141;198
4480;2;20;141;267
4481;2;21;141;40
4482;2;22;141;4949
4483;2;23;141;224
4484;2;24;141;463
4485;2;25;141;54
4486;2;27;141;217
4487;2;28;141;152
4488;2;29;141;88
4489;2;30;141;480
4490;2;NULL;142;1546
4491;2;1;142;42712
4492;2;2;142;56180
4493;2;3;142;6107
4494;2;4;142;11653
4495;2;5;142;15827
4496;2;7;142;4078
4497;2;8;142;1894
4498;2;10;142;157
4499;2;11;142;172
4500;2;13;142;136
4501;2;17;142;27
4502;2;19;142;154
4503;2;20;142;304
4504;2;21;142;32
4505;2;22;142;6060
4506;2;23;142;158
4507;2;24;142;243
4508;2;25;142;125
4509;2;27;142;437
4510;2;28;142;161
4511;2;29;142;137
4512;2;30;142;731
4513;2;NULL;143;1501
4514;2;1;143;39604
4515;2;2;143;55683
4516;2;3;143;5139
4517;2;4;143;10568
4518;2;5;143;11328
4519;2;7;143;3322
4520;2;8;143;1894
4521;2;10;143;160
4522;2;11;143;125
4523;2;13;143;81
4524;2;17;143;21
4525;2;19;143;71
4526;2;20;143;297
4527;2;21;143;33
4528;2;22;143;5571
4529;2;23;143;241
4530;2;24;143;311
4531;2;25;143;50
4532;2;27;143;609
4533;2;28;143;129
4534;2;29;143;122
4535;2;30;143;643
4536;2;NULL;144;1504
4537;2;1;144;46794
4538;2;2;144;60019
4539;2;3;144;5850
4540;2;4;144;9127
4541;2;5;144;11567
4542;2;7;144;3189
4543;2;8;144;1505
4544;2;10;144;139
4545;2;11;144;125
4546;2;13;144;83
4547;2;17;144;40
4548;2;19;144;55
4549;2;20;144;309
4550;2;21;144;31
4551;2;22;144;5525
4552;2;23;144;172
4553;2;24;144;362
4554;2;25;144;29
4555;2;27;144;882
4556;2;28;144;141
4557;2;29;144;114
4558;2;30;144;557
4559;2;NULL;145;1946
4560;2;1;145;60984
4561;2;2;145;63646
4562;2;3;145;6153
4563;2;4;145;10399
4564;2;5;145;9990
4565;2;7;145;3465
4566;2;8;145;2064
4567;2;10;145;281
4568;2;11;145;123
4569;2;13;145;76
4570;2;17;145;21
4571;2;19;145;66
4572;2;20;145;298
4573;2;21;145;33
4574;2;22;145;5523
4575;2;23;145;236
4576;2;24;145;457
4577;2;25;145;92
4578;2;27;145;683
4579;2;28;145;129
4580;2;29;145;118
4581;2;30;145;555
4582;2;NULL;146;1765
4583;2;1;146;74380
4584;2;2;146;50439
4585;2;3;146;8218
4586;2;4;146;8721
4587;2;5;146;11565
4588;2;7;146;3410
4589;2;8;146;1321
4590;2;10;146;180
4591;2;11;146;204
4592;2;13;146;86
4593;2;17;146;32
4594;2;19;146;25
4595;2;20;146;333
4596;2;21;146;52
4597;2;22;146;5711
4598;2;23;146;91
4599;2;24;146;330
4600;2;25;146;59
4601;2;27;146;229
4602;2;28;146;192
4603;2;29;146;101
4604;2;30;146;467
4605;2;NULL;147;1681
4606;2;1;147;74530
4607;2;2;147;42054
4608;2;3;147;7625
4609;2;4;147;7055
4610;2;5;147;7161
4611;2;7;147;2940
4612;2;8;147;1269
4613;2;10;147;160
4614;2;11;147;173
4615;2;13;147;85
4616;2;17;147;20
4617;2;19;147;22
4618;2;20;147;319
4619;2;21;147;39
4620;2;22;147;5140
4621;2;23;147;43
4622;2;24;147;278
4623;2;25;147;22
4624;2;27;147;533
4625;2;28;147;131
4626;2;29;147;88
4627;2;30;147;359
4628;2;NULL;148;1673
4629;2;1;148;64307
4630;2;2;148;49563
4631;2;3;148;7327
4632;2;4;148;8920
4633;2;5;148;9937
4634;2;7;148;2722
4635;2;8;148;1759
4636;2;10;148;269
4637;2;11;148;286
4638;2;13;148;55
4639;2;17;148;22
4640;2;19;148;41
4641;2;20;148;312
4642;2;21;148;35
4643;2;22;148;7653
4644;2;23;148;406
4645;2;24;148;312
4646;2;25;148;30
4647;2;27;148;243
4648;2;28;148;146
4649;2;29;148;101
4650;2;30;148;450
4651;2;NULL;149;1554
4652;2;1;149;71437
4653;2;2;149;42002
4654;2;3;149;7694
4655;2;4;149;7113
4656;2;5;149;7726
4657;2;7;149;2708
4658;2;8;149;1574
4659;2;10;149;188
4660;2;11;149;193
4661;2;13;149;84
4662;2;17;149;27
4663;2;19;149;22
4664;2;20;149;312
4665;2;21;149;44
4666;2;22;149;6151
4667;2;23;149;117
4668;2;24;149;275
4669;2;25;149;20
4670;2;27;149;505
4671;2;28;149;134
4672;2;29;149;101
4673;2;30;149;488
4674;2;NULL;150;1637
4675;2;1;150;59536
4676;2;2;150;46318
4677;2;3;150;6431
4678;2;4;150;8463
4679;2;5;150;7971
4680;2;7;150;3284
4681;2;8;150;1620
4682;2;10;150;284
4683;2;11;150;145
4684;2;13;150;119
4685;2;17;150;18
4686;2;19;150;47
4687;2;20;150;363
4688;2;21;150;31
4689;2;22;150;7122
4690;2;23;150;147
4691;2;24;150;317
4692;2;25;150;27
4693;2;27;150;389
4694;2;28;150;194
4695;2;29;150;109
4696;2;30;150;625
4697;2;NULL;167;4216
4698;2;1;167;49063
4699;2;2;167;48420
4700;2;3;167;6452
4701;2;4;167;7356
4702;2;5;167;10872
4703;2;7;167;2242
4704;2;8;167;1159
4705;2;10;167;237
4706;2;17;167;47
4707;2;19;167;33
4708;2;21;167;71
4709;2;22;167;6774
4710;2;24;167;152
4711;2;27;167;1013
4712;2;30;167;525
4713;2;NULL;168;4216
4714;2;1;168;48361
4715;2;2;168;53232
4716;2;3;168;6259
4717;2;4;168;13680
4718;2;5;168;19884
4719;2;7;168;3575
4720;2;8;168;1218
4721;2;10;168;198
4722;2;17;168;51
4723;2;19;168;165
4724;2;21;168;89
4725;2;22;168;7977
4726;2;24;168;155
4727;2;27;168;839
4728;2;30;168;796
4729;2;NULL;169;4193
4730;2;1;169;45872
4731;2;2;169;46913
4732;2;3;169;5014
4733;2;4;169;7584
4734;2;5;169;8868
4735;2;7;169;1954
4736;2;8;169;2013
4737;2;10;169;170
4738;2;17;169;55
4739;2;19;169;41
4740;2;21;169;55
4741;2;22;169;7096
4742;2;24;169;136
4743;2;27;169;961
4744;2;30;169;521
4745;2;NULL;170;4684
4746;2;1;170;48747
4747;2;2;170;50052
4748;2;3;170;6362
4749;2;4;170;7442
4750;2;5;170;10498
4751;2;7;170;2306
4752;2;8;170;1532
4753;2;10;170;229
4754;2;17;170;46
4755;2;19;170;32
4756;2;21;170;58
4757;2;22;170;7394
4758;2;24;170;162
4759;2;27;170;1592
4760;2;30;170;529
4761;2;NULL;171;3036
4762;2;1;171;46993
4763;2;2;171;42749
4764;2;3;171;5111
4765;2;4;171;8720
4766;2;5;171;13443
4767;2;7;171;2206
4768;2;8;171;1034
4769;2;10;171;313
4770;2;17;171;47
4771;2;19;171;26
4772;2;21;171;62
4773;2;22;171;5858
4774;2;24;171;109
4775;2;27;171;593
4776;2;30;171;645
4777;2;NULL;172;3840
4778;2;1;172;59760
4779;2;2;172;43406
4780;2;3;172;6323
4781;2;4;172;7433
4782;2;5;172;10600
4783;2;7;172;2533
4784;2;8;172;2253
4785;2;10;172;288
4786;2;17;172;63
4787;2;19;172;37
4788;2;21;172;63
4789;2;22;172;8315
4790;2;24;172;213
4791;2;27;172;1250
4792;2;30;172;566
4793;2;NULL;173;3929
4794;2;1;173;59062
4795;2;2;173;45299
4796;2;3;173;7553
4797;2;4;173;9928
4798;2;5;173;14759
4799;2;7;173;3268
4800;2;8;173;1977
4801;2;10;173;273
4802;2;17;173;93
4803;2;19;173;59
4804;2;21;173;84
4805;2;22;173;7444
4806;2;24;173;183
4807;2;27;173;1982
4808;2;30;173;759
4809;2;NULL;174;3795
