Person_Id;Election_Id;Bundesland_Id;Position
10181;1;3;9
10182;1;5;13
10183;1;3;13
10184;1;3;4
10185;1;5;59
10186;1;3;3
10188;1;14;6
10190;1;9;3
10191;1;2;8
10193;1;8;26
10194;1;8;10
10196;1;9;1
10197;1;16;1
10198;1;15;9
10199;1;5;1
10204;1;7;20
10205;1;8;7
10206;1;11;7
10207;1;12;5
10209;1;15;10
10211;1;7;10
10212;1;13;6
10214;1;6;13
10215;1;9;8
10217;1;8;15
10218;1;3;18
10219;1;8;2
10220;1;7;9
10221;1;12;14
10223;1;11;3
10224;1;15;9
10225;1;14;1
10226;1;10;25
10228;1;3;48
10229;1;9;10
10230;1;7;8
10232;1;9;13
10233;1;9;62
10234;1;5;3
10235;1;10;32
10236;1;13;7
10237;1;3;19
10238;1;2;1
10239;1;5;23
10240;1;16;5
10241;1;9;21
10243;1;5;65
10244;1;6;9
10245;1;9;42
10246;1;11;9
10247;1;8;2
10248;1;8;6
10249;1;13;8
10251;1;2;7
10252;1;9;22
10255;1;11;17
10256;1;8;41
10257;1;9;20
10258;1;5;6
10259;1;15;2
10260;1;9;4
10261;1;14;2
10262;1;5;21
10263;1;6;15
10264;1;12;11
10265;1;9;37
10266;1;8;37
10267;1;9;23
10268;1;8;42
10269;1;14;5
10270;1;8;9
10271;1;1;6
10272;1;9;3
10274;1;13;5
10276;1;3;10
10277;1;8;2
10278;1;12;3
10280;1;7;17
10281;1;9;32
10282;1;11;2
10283;1;1;3
10284;1;6;3
10285;1;2;8
10288;1;12;2
10289;1;11;1
10292;1;5;6
10293;1;6;21
10294;1;7;9
10295;1;8;9
10296;1;9;46
10297;1;9;34
10298;1;3;7
10299;1;6;17
10300;1;8;10
10301;1;5;3
10304;1;5;19
10305;1;5;8
10306;1;13;8
10307;1;9;26
10308;1;1;17
10309;1;1;16
10310;1;1;2
10312;1;5;5
10313;1;9;23
10315;1;1;3
10316;1;6;8
10317;1;9;19
10318;1;5;1
10320;1;6;44
10323;1;7;18
10324;1;5;12
10326;1;8;14
10327;1;12;15
10329;1;7;1
10331;1;6;11
10332;1;9;28
10333;1;15;4
10334;1;12;5
10335;1;8;5
10336;1;8;17
10337;1;12;2
10338;1;9;47
10340;1;3;22
10341;1;9;20
10342;1;5;3
10343;1;3;31
10346;1;5;3
10347;1;1;26
10348;1;7;15
10349;1;10;8
10351;1;8;1
10352;1;7;1
10353;1;3;18
10354;1;7;6
10355;1;16;5
10356;1;5;28
10357;1;9;34
10360;1;5;61
10361;1;12;8
10362;1;8;35
10363;1;6;31
10365;1;8;34
10367;1;10;6
10368;1;5;3
10369;1;10;13
10371;1;6;20
10372;1;7;35
10373;1;6;31
10374;1;8;7
10375;1;8;6
10376;1;6;4
10378;1;9;6
10381;1;5;31
10382;1;10;26
10384;1;6;33
10385;1;7;6
10386;1;8;24
10388;1;9;3
10391;1;15;1
10392;1;5;2
10393;1;2;5
10394;1;15;9
10395;1;9;24
10396;1;9;44
10398;1;9;5
10399;1;12;4
10400;1;16;5
10402;1;7;1
10403;1;1;12
10404;1;3;1
10406;1;1;4
10408;1;9;16
10409;1;6;1
10410;1;16;5
10411;1;8;10
10412;1;7;1
10413;1;5;3
10414;1;11;7
10416;1;5;21
10417;1;3;29
10418;1;9;9
10419;1;10;1
10420;1;5;26
10421;1;7;1
10422;1;5;4
10423;1;5;12
10425;1;15;1
10427;1;7;3
10428;1;6;9
10429;1;10;3
10430;1;12;7
10431;1;8;4
10433;1;9;2
10434;1;16;6
10436;1;9;11
10438;1;9;10
10439;1;16;3
10440;1;9;21
10441;1;3;44
10444;1;8;1
10445;1;3;38
10446;1;3;5
10447;1;5;7
10448;1;9;5
10449;1;5;64
10450;1;2;3
10453;1;5;16
10454;1;6;24
10455;1;6;7
10456;1;6;15
10457;1;5;36
10458;1;9;14
10459;1;5;4
10460;1;14;8
10461;1;9;5
10462;1;11;13
10464;1;9;5
10465;1;9;8
10468;1;5;22
10470;1;14;12
10471;1;5;25
10472;1;9;40
10473;1;6;5
10474;1;9;10
10475;1;9;10
10476;1;16;11
10477;1;9;8
10478;1;9;25
10479;1;9;26
10480;1;16;6
10481;1;8;23
10482;1;10;4
10485;1;3;5
10487;1;9;42
10488;1;11;7
10489;1;3;4
10491;1;6;34
10493;1;5;25
10494;1;14;9
10497;1;16;7
10499;1;5;39
10500;1;8;8
10502;1;11;5
10503;1;2;9
10504;1;8;32
10505;1;11;2
10506;1;16;2
10507;1;3;45
10508;1;5;11
10511;1;14;11
10512;1;7;16
10513;1;15;5
10514;1;5;27
10516;1;3;51
10517;1;9;5
10518;1;11;8
10519;1;7;26
10520;1;6;1
10521;1;10;4
10522;1;8;19
10523;1;3;3
10524;1;10;8
10525;1;7;14
10526;1;6;6
10529;1;14;11
10531;1;2;4
10532;1;16;8
10533;1;14;4
10534;1;3;15
10535;1;9;6
10536;1;3;8
10537;1;6;40
10538;1;7;22
10539;1;11;1
10540;1;3;4
10543;1;8;7
10546;1;10;4
10547;1;9;33
10548;1;9;46
10549;1;5;19
10554;1;15;4
10556;1;9;19
10559;1;7;3
10560;1;9;2
10561;1;11;4
10564;1;9;7
10566;1;9;10
10567;1;5;16
10568;1;3;59
10569;1;1;1
10570;1;3;24
10571;1;8;20
10572;1;6;37
10574;1;5;5
10578;1;11;13
10580;1;9;11
10583;1;9;51
10584;1;3;24
10585;1;8;14
10586;1;9;4
10588;1;10;23
10589;1;10;10
10590;1;11;11
10591;1;9;24
10592;1;9;7
10593;1;3;2
10594;1;6;2
10595;1;3;15
10597;1;5;58
10598;1;16;5
10599;1;13;5
10601;1;3;2
10603;1;9;1
10604;1;4;3
10605;1;2;8
10606;1;10;8
10607;1;10;9
10608;1;5;12
10609;1;13;3
10610;1;4;3
10615;1;5;25
10616;1;7;6
10618;1;8;22
10619;1;6;21
10620;1;10;3
10621;1;5;27
10625;1;5;54
10628;1;14;9
10629;1;5;33
10630;1;9;13
10632;1;5;37
10633;1;8;13
10634;1;3;2
10635;1;9;20
10637;1;6;8
10638;1;1;1
10640;1;3;16
10642;1;2;6
10643;1;3;16
10644;1;11;7
10645;1;9;47
10646;1;1;3
10647;1;11;3
10650;1;6;32
10653;1;6;2
10654;1;2;7
10655;1;5;9
10656;1;6;8
10657;1;3;58
10658;1;4;5
10659;1;9;11
10660;1;8;55
10662;1;6;20
10663;1;16;3
10665;1;9;1
10667;1;5;28
10668;1;7;4
10669;1;13;5
10670;1;5;5
10672;1;1;1
10673;1;9;27
10675;1;16;2
10676;1;11;12
10677;1;5;24
10678;1;11;13
10679;1;1;8
10680;1;8;45
10685;1;3;5
10687;1;3;19
10690;1;6;23
10691;1;9;4
10692;1;6;11
10694;1;3;18
10695;1;7;7
10696;1;16;5
10698;1;13;2
10699;1;15;5
10700;1;9;9
10701;1;5;60
10702;1;4;2
10704;1;7;3
10706;1;6;1
10707;1;6;19
10709;1;7;9
10711;1;8;3
10713;1;5;40
10715;1;3;3
10716;1;12;6
10717;1;5;29
10718;1;5;12
10719;1;3;8
10720;1;9;8
10722;1;6;36
10723;1;4;5
10724;1;1;6
10725;1;10;17
10726;1;11;15
10727;1;2;12
10729;1;5;30
10730;1;9;5
10732;1;3;29
10733;1;5;17
10734;1;14;1
10735;1;3;33
10736;1;11;1
10737;1;9;13
10738;1;3;4
10739;1;3;17
10740;1;11;5
10741;1;8;2
10742;1;12;1
10743;1;11;10
10744;1;8;7
10746;1;15;10
10750;1;5;1
10751;1;15;1
10752;1;10;3
10755;1;5;48
10756;1;5;68
10757;1;6;25
10758;1;13;3
10760;1;9;4
10761;1;9;34
10763;1;6;1
10764;1;8;7
10765;1;14;14
10766;1;10;1
10767;1;9;11
10768;1;9;2
10770;1;1;7
10772;1;12;1
10773;1;8;3
10774;1;9;7
10775;1;6;29
10777;1;6;5
10778;1;3;50
10779;1;5;52
10781;1;7;18
10782;1;6;6
10783;1;6;12
10784;1;7;25
10785;1;9;23
10786;1;5;10
10787;1;8;2
10788;1;8;31
10789;1;8;1
10790;1;12;9
10791;1;8;6
10792;1;9;23
10794;1;5;49
10795;1;7;9
10796;1;10;7
10797;1;3;23
10798;1;9;15
10799;1;9;21
10802;1;7;3
10806;1;10;3
10807;1;11;10
10810;1;8;4
10811;1;6;1
10812;1;7;23
10813;1;6;4
10814;1;16;13
10816;1;9;61
10818;1;16;12
10819;1;11;6
10820;1;16;13
10822;1;9;36
10823;1;7;12
10824;1;7;19
10825;1;9;23
10826;1;8;2
10827;1;6;6
10829;1;5;58
10830;1;5;49
10832;1;9;51
10833;1;7;1
10834;1;7;5
10835;1;12;1
10837;1;9;58
10838;1;5;4
10839;1;5;18
10840;1;8;15
10841;1;5;9
10842;1;9;14
10843;1;11;1
10846;1;3;40
10848;1;7;19
10850;1;12;5
10851;1;7;4
10852;1;1;2
10853;1;10;5
10854;1;5;5
10857;1;7;5
10859;1;13;6
10860;1;3;13
10861;1;8;9
10862;1;5;5
10863;1;5;1
10865;1;8;12
10867;1;11;2
10868;1;8;12
10870;1;8;61
10871;1;16;15
10872;1;5;14
10873;1;9;12
10875;1;9;18
10876;1;5;20
10878;1;7;4
10879;1;3;44
10880;1;11;7
10882;1;1;2
10883;1;4;4
10884;1;8;27
10886;1;14;4
10887;1;6;5
10890;1;5;38
10891;1;9;13
10892;1;11;6
10897;1;2;2
10898;1;9;43
10900;1;1;15
10901;1;7;33
10902;1;9;12
10903;1;8;57
10905;1;9;28
10906;1;6;3
10907;1;11;11
10908;1;5;7
10909;1;8;11
10910;1;12;1
10911;1;9;29
10913;1;9;18
10914;1;11;14
10915;1;5;4
10916;1;9;15
10919;1;13;4
10920;1;8;63
10921;1;13;3
10922;1;6;1
10924;1;9;20
10925;1;13;6
10926;1;7;20
10927;1;7;9
10929;1;2;6
10930;1;3;9
10932;1;9;10
10933;1;9;5
10934;1;10;4
10935;1;10;2
10937;1;9;4
10938;1;9;15
10939;1;6;23
10940;1;1;6
10942;1;10;11
10943;1;3;46
10944;1;5;6
10945;1;8;1
10946;1;5;6
10947;1;14;13
10948;1;9;24
10949;1;6;23
10950;1;6;6
10951;1;12;9
10952;1;5;25
10953;1;12;1
10954;1;3;4
10955;1;9;19
10956;1;11;3
10957;1;11;2
10958;1;3;8
10959;1;6;7
10960;1;5;7
10961;1;9;18
10962;1;8;19
10963;1;1;6
10965;1;9;25
10966;1;4;2
10968;1;9;3
10969;1;3;2
10971;1;11;2
10972;1;6;27
10973;1;5;22
10975;1;6;32
10976;1;6;5
10977;1;3;34
10978;1;16;4
10980;1;9;25
10981;1;3;1
10982;1;12;4
10983;1;4;5
10984;1;5;35
10987;1;10;14
10988;1;11;1
10989;1;5;7
10990;1;3;49
10991;1;9;27
10992;1;3;15
10993;1;2;10
10994;1;1;23
10996;1;9;12
10997;1;9;30
10999;1;11;9
11000;1;9;12
11001;1;12;3
11002;1;9;28
11003;1;7;6
11004;1;1;11
11005;1;6;35
11006;1;4;2
11007;1;1;1
11008;1;4;2
11009;1;11;11
11010;1;9;3
11011;1;5;2
11015;1;7;21
11016;1;9;4
11017;1;9;7
11018;1;7;10
11019;1;3;10
11020;1;9;10
11021;1;4;3
11022;1;12;4
11023;1;5;18
11024;1;10;18
11025;1;8;52
11026;1;10;27
11028;1;9;24
11030;1;5;5
11033;1;8;50
11034;1;8;3
11035;1;8;5
11036;1;9;3
11037;1;12;9
11038;1;15;4
11039;1;1;2
11040;1;6;22
11044;1;6;3
11045;1;9;54
11046;1;5;9
11047;1;9;2
11049;1;5;20
11050;1;10;3
11051;1;5;1
11053;1;16;5
11054;1;5;18
11055;1;2;6
11056;1;1;27
11057;1;6;1
11058;1;2;7
11059;1;5;1
11062;1;3;21
11063;1;9;30
11065;1;1;10
11069;1;8;47
11074;1;7;2
11075;1;3;6
11076;1;16;3
11079;1;8;6
11080;1;12;4
11081;1;1;1
11082;1;11;4
11083;1;8;10
11084;1;9;31
11085;1;4;1
11086;1;2;2
11088;1;12;2
11089;1;8;54
11090;1;5;28
11092;1;9;32
11093;1;9;40
11094;1;9;38
11095;1;10;2
11096;1;5;8
11098;1;7;32
11099;1;7;1
11100;1;7;8
11101;1;7;4
11102;1;9;20
11103;1;9;4
11104;1;9;35
11105;1;8;3
11106;1;5;11
11107;1;2;5
11108;1;7;7
11109;1;5;31
11112;1;4;3
11113;1;5;62
11114;1;12;2
11115;1;9;52
11116;1;8;2
11118;1;9;28
11119;1;16;1
11121;1;8;15
11122;1;10;22
11123;1;12;10
11125;1;8;36
11126;1;1;5
11127;1;9;29
11129;1;1;5
11131;1;1;13
11132;1;6;36
11134;1;9;8
11136;1;5;5
11137;1;6;8
11138;1;12;5
11139;1;3;9
11141;1;2;5
11143;1;11;8
11144;1;10;20
11147;1;2;9
11148;1;10;11
11151;1;13;1
11152;1;11;2
11153;1;5;55
11154;1;9;7
11155;1;6;42
11157;1;11;3
11158;1;7;26
11159;1;6;11
11160;1;3;9
11161;1;9;55
11162;1;5;17
11164;1;5;11
11165;1;5;4
11166;1;3;4
11167;1;6;2
11169;1;11;1
11170;1;9;9
11171;1;2;1
11173;1;13;4
11174;1;7;8
11175;1;5;31
11176;1;1;1
11180;1;12;6
11181;1;12;4
11182;1;15;4
11184;1;6;25
11185;1;10;7
11187;1;8;5
11188;1;9;2
11189;1;6;6
11190;1;6;27
11191;1;7;9
11192;1;9;30
11193;1;8;6
11194;1;5;69
11195;1;5;12
11196;1;16;10
11197;1;9;33
11198;1;2;3
11199;1;9;19
11200;1;1;5
11202;1;13;6
11203;1;8;31
11204;1;9;11
11205;1;9;2
11207;1;3;28
11209;1;3;32
11211;1;9;34
11212;1;5;3
11213;1;13;6
11214;1;5;55
11216;1;5;11
11217;1;8;62
11218;1;9;5
11219;1;9;1
11221;1;9;7
11224;1;5;51
11225;1;9;56
11228;1;9;6
11229;1;16;10
11230;1;5;10
11231;1;9;26
11233;1;9;31
11234;1;4;1
11235;1;5;26
11236;1;1;3
11237;1;9;35
11238;1;6;7
11239;1;7;22
11240;1;5;9
11241;1;9;7
11242;1;6;33
11243;1;5;63
11244;1;10;19
11245;1;11;9
11246;1;6;14
11247;1;3;52
11248;1;12;10
11249;1;3;43
11250;1;1;28
11251;1;7;13
11252;1;9;13
11254;1;14;6
11255;1;6;16
11256;1;5;31
11257;1;9;6
11261;1;12;4
11265;1;9;3
11267;1;12;2
11268;1;14;5
11269;1;15;3
11271;1;7;11
11272;1;6;34
11273;1;6;30
11274;1;10;12
11276;1;7;3
11278;1;10;12
11279;1;12;3
11280;1;6;4
11281;1;6;22
11282;1;13;2
11283;1;12;1
11284;1;12;5
11286;1;15;7
11287;1;6;9
11289;1;6;25
11290;1;3;34
11291;1;5;10
11292;1;9;53
11293;1;3;3
11294;1;9;32
11296;1;5;20
11298;1;5;11
11299;1;8;5
11300;1;5;9
11302;1;9;8
11303;1;9;49
11304;1;5;4
11305;1;8;2
11306;1;7;13
11308;1;5;4
11309;1;5;14
11311;1;9;24
11312;1;11;2
11313;1;5;10
11315;1;8;19
11316;1;11;2
11317;1;11;2
11318;1;16;5
11320;1;11;12
11322;1;9;44
11323;1;9;12
11324;1;5;8
11325;1;8;35
11326;1;15;6
11327;1;3;8
11328;1;2;1
11330;1;8;11
11331;1;9;46
11332;1;3;14
11336;1;9;15
11337;1;10;24
11338;1;16;4
11339;1;6;17
11340;1;13;4
11344;1;4;4
11345;1;3;5
11346;1;7;5
11347;1;7;3
11348;1;9;6
11350;1;9;17
11351;1;16;2
11352;1;16;12
11353;1;12;8
11355;1;8;13
11356;1;9;49
11357;1;5;39
11358;1;7;12
11359;1;3;25
11362;1;5;46
11363;1;5;19
11365;1;2;6
11366;1;9;58
11367;1;10;5
11369;1;16;4
11370;1;3;2
11371;1;14;1
11372;1;7;31
11374;1;5;2
11375;1;9;2
11376;1;9;1
11377;1;7;8
11378;1;11;8
11379;1;8;6
11380;1;6;2
11382;1;15;6
11383;1;16;3
11385;1;9;21
11388;1;5;23
11389;1;3;33
11392;1;7;13
11393;1;8;10
11394;1;1;20
11396;1;3;22
11397;1;10;5
11398;1;5;39
11399;1;9;3
11400;1;9;10
11402;1;5;42
11403;1;6;3
11404;1;10;21
11405;1;11;3
11410;1;2;1
11411;1;3;35
11412;1;6;28
11413;1;1;2
11414;1;8;7
11415;1;15;7
11416;1;12;7
11417;1;9;50
11419;1;8;44
11420;1;8;5
11421;1;5;57
11422;1;12;2
11424;1;3;5
11426;1;8;5
11427;1;8;36
11428;1;4;3
11429;1;15;2
11430;1;5;4
11431;1;1;1
11432;1;9;7
11433;1;1;29
11435;1;9;37
11436;1;3;12
11437;1;7;10
11438;1;11;8
11439;1;8;7
11440;1;3;17
11441;1;6;24
11442;1;16;8
11443;1;9;3
11444;1;5;13
11445;1;8;8
11446;1;8;34
11447;1;14;8
11448;1;9;9
11449;1;9;11
11452;1;7;5
11455;1;8;43
11458;1;3;5
11459;1;9;11
11460;1;9;15
11462;1;15;12
11463;1;5;34
11464;1;13;1
11465;1;14;11
11468;1;7;5
11469;1;3;24
11470;1;10;7
11471;1;16;11
11472;1;2;6
11474;1;1;16
11475;1;9;9
11476;1;8;17
11477;1;5;14
11478;1;11;1
11479;1;6;24
11481;1;7;23
11483;1;8;6
11484;1;8;1
11485;1;5;26
11487;1;8;21
11488;1;6;39
11489;1;9;48
11491;1;9;6
11492;1;9;2
11493;1;9;10
11494;1;5;42
11495;1;8;14
11496;1;4;5
11497;1;15;3
11498;1;10;16
11499;1;11;5
11500;1;3;35
11501;1;16;10
11502;1;7;7
11503;1;10;2
11504;1;7;11
11506;1;7;2
11508;1;7;25
11510;1;10;12
11513;1;11;9
11514;1;5;13
11515;1;8;56
11517;1;16;1
11518;1;2;8
11519;1;10;15
11520;1;11;6
11523;1;9;23
11524;1;8;13
11525;1;3;11
11527;1;13;5
11529;1;9;37
11531;1;11;6
11533;1;8;16
11534;1;15;3
11535;1;8;25
11537;1;11;10
11538;1;14;2
11539;1;14;10
11540;1;16;3
11541;1;2;1
11542;1;8;20
11543;1;6;39
11545;1;8;8
11547;1;13;12
11549;1;7;18
11550;1;1;17
11551;1;16;3
11552;1;10;2
11553;1;3;33
11554;1;9;11
11556;1;5;70
11557;1;9;3
11559;1;12;7
11560;1;5;5
11561;1;6;23
11563;1;9;42
11564;1;3;11
11565;1;9;3
11567;1;11;4
11568;1;5;73
11569;1;9;40
11570;1;3;4
11572;1;9;38
11573;1;5;17
11574;1;16;1
11575;1;13;4
11577;1;2;4
11578;1;6;12
11580;1;12;7
11581;1;11;6
11582;1;1;12
11583;1;14;13
11584;1;12;2
11585;1;15;10
11586;1;6;10
11587;1;11;10
11589;1;7;7
11591;1;14;6
11592;1;10;5
11593;1;8;3
11594;1;9;55
11595;1;9;6
11596;1;9;39
11597;1;2;5
11598;1;5;3
11599;1;5;2
11601;1;14;3
11602;1;9;29
11603;1;3;47
11604;1;9;7
11605;1;7;30
11607;1;14;5
11608;1;3;57
11609;1;9;4
11610;1;5;28
11612;1;6;31
11614;1;16;8
11617;1;4;2
11618;1;3;21
11620;1;7;24
11622;1;5;7
11624;1;3;5
11626;1;5;2
11627;1;9;41
11628;1;9;29
11629;1;9;2
11630;1;8;16
11631;1;9;34
11634;1;5;57
11639;1;9;43
11640;1;1;8
11641;1;15;11
11645;1;3;31
11646;1;1;25
11647;1;9;21
11648;1;5;2
11649;1;3;3
11651;1;9;2
11652;1;8;16
11653;1;10;6
11654;1;8;46
11655;1;7;20
11656;1;6;9
11659;1;16;11
11661;1;6;22
11662;1;9;9
11663;1;5;44
11665;1;12;3
11666;1;14;4
11668;1;4;8
11669;1;10;5
11670;1;2;7
11671;1;9;8
11673;1;8;4
11675;1;7;28
11676;1;5;7
11677;1;8;9
11679;1;8;10
11680;1;9;2
11681;1;8;60
11682;1;6;30
11683;1;8;48
11684;1;6;9
11685;1;5;11
11686;1;16;14
11688;1;5;9
11689;1;16;2
11690;1;10;6
11691;1;7;13
11692;1;7;7
11695;1;9;44
11696;1;7;4
11698;1;8;10
11699;1;12;1
11701;1;3;20
11702;1;7;13
11703;1;9;14
11705;1;7;12
11707;1;9;39
11709;1;8;51
11710;1;15;6
11711;1;9;9
11713;1;7;3
11714;1;16;6
11715;1;8;11
11717;1;13;1
11718;1;9;3
11719;1;5;53
11721;1;8;8
11724;1;6;35
11725;1;6;5
11726;1;9;39
11730;1;1;8
11731;1;4;6
11733;1;9;33
11734;1;15;4
11737;1;13;11
11739;1;5;23
11740;1;8;9
11741;1;8;6
11742;1;3;16
11744;1;3;7
11745;1;4;1
11747;1;8;3
11748;1;2;6
11749;1;2;3
11751;1;14;10
11752;1;9;12
11753;1;9;6
11754;1;13;9
11755;1;6;37
11756;1;6;38
11757;1;9;59
11758;1;12;6
11760;1;10;4
11761;1;5;15
11764;1;6;13
11765;1;7;15
11766;1;9;22
11767;1;6;4
11768;1;8;23
11769;1;4;2
11770;1;5;71
11771;1;13;1
11773;1;9;18
11774;1;9;18
11776;1;9;51
11777;1;8;24
11778;1;5;1
11779;1;13;6
11782;1;1;12
11783;1;5;6
11784;1;3;1
11785;1;11;1
11786;1;10;21
11787;1;3;36
11788;1;7;7
11790;1;1;8
11793;1;11;10
11794;1;1;4
11795;1;12;2
11796;1;6;10
11797;1;9;2
11798;1;9;35
11799;1;7;6
11800;1;3;18
11801;1;10;9
11802;1;3;7
11804;1;3;12
11805;1;11;9
11806;1;9;56
11808;1;2;4
11809;1;11;3
11810;1;11;9
11811;1;11;5
11813;1;5;56
11815;1;9;46
11816;1;1;7
11819;1;8;6
11820;1;6;26
11821;1;9;35
11822;1;3;54
11823;1;5;47
11825;1;3;26
11826;1;14;7
11828;1;6;11
11830;1;3;11
11833;1;9;21
11834;1;12;2
11835;1;9;41
11836;1;8;49
11838;1;15;8
11841;1;7;1
11842;1;7;4
11843;1;5;50
11844;1;3;12
11845;1;11;5
11846;1;14;8
11847;1;6;19
11848;1;13;3
11849;1;8;4
11850;1;5;24
11851;1;2;1
11852;1;14;14
11853;1;1;5
11854;1;12;7
11855;1;11;3
11856;1;16;1
11857;1;4;3
11858;1;8;40
11859;1;10;5
11860;1;14;2
11861;1;9;4
11864;1;1;8
11867;1;13;2
11868;1;12;10
11869;1;12;3
11870;1;7;6
11872;1;2;5
11873;1;15;3
11874;1;9;11
11875;1;10;4
11878;1;5;5
11879;1;10;5
11880;1;13;2
11881;1;5;2
11882;1;10;11
11883;1;11;5
11884;1;8;53
11885;1;8;27
11887;1;16;6
11888;1;12;10
11890;1;15;3
11891;1;7;14
11893;1;15;4
11894;1;5;2
11896;1;8;30
11897;1;5;44
11898;1;9;4
11900;1;9;19
11901;1;9;36
11903;1;3;47
11904;1;10;10
11906;1;9;1
11907;1;6;5
11908;1;6;40
11909;1;7;12
11912;1;5;45
11913;1;1;21
11915;1;9;11
11916;1;3;20
11917;1;11;4
11918;1;8;1
11919;1;6;33
11920;1;6;16
11921;1;4;6
11922;1;9;48
11923;1;8;25
11924;1;6;26
11926;1;16;14
11927;1;3;53
11928;1;9;32
11929;1;9;49
11931;1;9;1
11932;1;11;14
11933;1;9;36
11934;1;7;15
11936;1;11;2
11937;1;7;14
11940;1;11;2
11942;1;16;7
11944;1;9;12
11945;1;12;4
11946;1;8;25
11947;1;13;1
11948;1;7;7
11949;1;1;23
11950;1;5;32
11951;1;8;9
11952;1;14;13
11953;1;8;11
11954;1;5;4
11955;1;14;8
11956;1;6;38
11959;1;9;49
11960;1;2;5
11961;1;15;5
11963;1;8;12
11964;1;3;23
11965;1;9;11
11966;1;11;8
11967;1;6;12
11968;1;12;4
11970;1;3;1
11971;1;7;23
11972;1;6;1
11973;1;4;2
11974;1;7;5
11975;1;5;45
11976;1;15;7
11977;1;3;4
11978;1;11;2
11981;1;14;4
11982;1;16;2
11983;1;9;37
11984;1;9;5
11987;1;7;8
11988;1;7;6
11990;1;3;8
11991;1;8;8
11992;1;6;6
11994;1;9;38
11995;1;7;2
11997;1;9;25
11998;1;2;4
11999;1;7;21
12001;1;9;18
12002;1;9;16
12003;1;3;2
12004;1;9;2
12005;1;9;50
12006;1;1;4
12008;1;2;9
12009;1;3;48
12010;1;6;30
12011;1;9;39
12013;1;1;10
12014;1;9;6
12015;1;3;40
12016;1;13;10
12017;1;3;30
12018;1;5;1
12021;1;4;4
12022;1;5;22
12023;1;11;12
12025;1;5;3
12026;1;5;3
12027;1;5;51
12028;1;5;33
12029;1;2;4
12030;1;6;14
12031;1;3;42
12037;1;9;22
12038;1;3;29
12041;1;3;14
12042;1;6;8
12044;1;12;12
12045;1;8;17
12046;1;5;13
12047;1;9;25
12048;1;12;13
12049;1;11;7
12050;1;12;5
12051;1;8;8
12052;1;7;2
12053;1;9;50
12056;1;12;7
12058;1;6;21
12059;1;9;31
12060;1;14;5
12061;1;5;2
12062;1;2;2
12063;1;14;11
12064;1;7;40
12065;1;6;12
12066;1;6;7
12068;1;8;21
12069;1;9;15
12070;1;14;2
12071;1;8;18
12073;1;5;23
